source_file,sentence,begin,end,annotator,_annotation,text,_sentence_text,annotation,text_spanish,_sentence_text_spanish
GB_219_IAA.txt,GB_219_IAA.txt_2394-2675,2483,2492,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=2483, end=2492, entitycategory=PERSON, sentimentcategory=3)",habitants,"Ispahan ne s'est plus
relevée après cette seconde terrible tourmente, qui réduisit ses
habitants, de sept cent mille qu'ils étaient, à soixante milliers à
peine; et d'ailleurs Kerim-Khan, presque aussitôt, consacra sa déchéance
en transportant à Chiraz la capitale de l'Empire.",3,habitantes,"Ispahán no se recuperó después de esta segunda terrible tormenta, que redujo a sus habitantes, de setecientos mil que eran, a apenas sesenta mil; y además, Kerim-Khan, casi de inmediato, selló su decadencia trasladando la capital del Imperio a Shiraz."
GB_219_IAA.txt,GB_219_IAA.txt_3311-3686,3485,3499,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=3485, end=3499, entitycategory=WEATHER, sentimentcategory=4)",déclin du jour,"Cependant des fleurs
de mai, des marguerites, des pieds-d'alouette, des coquelicots, des
églantines blanches forment des petits jardins partout, sur le faîte des
murs; le déclin du jour est limpide et doré; les neiges lointaines,
là-bas sur les cimes, deviennent délicieusement roses; au-dessus de
cette désolation, la fête de lumière bat son plein à l'approche du soir.",4,declive del día,"Sin embargo, flores de mayo, margaritas, espuelas de caballero, amapolas, rosas silvestres blancas forman pequeños jardines en todas partes, en lo alto de los muros; el declive del día es límpido y dorado; las nieves lejanas, allá en las cumbres, se vuelven deliciosamente rosadas; por encima de esta desolación, la fiesta de la luz está en pleno apogeo al acercarse la noche."
GB_219_IAA.txt,GB_219_IAA.txt_190-451,431,442,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=431, end=442, sentimentcategory=2)",une nuée de,"Beaucoup de bouquets de
roses, aux petits étalages, parmi les sucres d'orge et les tartes; des
sirops de toutes couleurs dans des carafes; des confitures dans de
grandes vieilles potiches chinoises, arrivées ici au siècle de
Chah-Abbas; une nuée de mouches.",2,una nube de,"Muchos ramos de rosas, en pequeños puestos, entre los bastones de caramelo y las tartas; jarabes de todos los colores en jarras; mermeladas en grandes y antiguas jarras chinas, llegadas aquí en la época de Chah-Abbas; una nube de moscas."
GB_219_IAA.txt,GB_219_IAA.txt_452-506,489,505,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=489, end=505, sentimentcategory=4)","au
masque blanc","Des groupes nombreux de dames noires au
masque blanc.",4,con máscara blanca,Grupos numerosos de damas negras con máscara blanca.
GB_219_IAA.txt,GB_219_IAA.txt_507-767,530,539,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=530, end=539, sentimentcategory=4)",adorables,"Et surtout des enfants adorables, drôlement habillés comme
de grandes personnes; petits garçons en longue robe et trop haut bonnet;
petites filles aux yeux peints, jolies comme des poupées, en veste à
basques retombantes, jupe courte et culotte par-dessous.",4,adorable,"Y sobre todo, niños adorables, vestidos de manera divertida como adultos; niños pequeños con largos vestidos y gorros demasiado altos; niñas con ojos pintados, hermosas como muñecas, con chaqueta de faldones caídos, falda corta y calzones debajo."
GB_219_IAA.txt,GB_219_IAA.txt_771-1113,1097,1112,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=1097, end=1112, sentimentcategory=3)",tenant une rose,"Au suivant carrefour, qui montre une vétusté caduque, des groupes
stationnent auprès de la fontaine: assis sur le bord de la vasque de
marbre, un vieux derviche est là qui prêche, tout blanc de barbe et de
cheveux dans le rayon qui tombe du haut de la coupole, l'air d'avoir
cent ans, et, du bout de ses doigts décharnés, tenant une rose.",3,sosteniendo una rosa,"En la siguiente intersección, que muestra una vetustez caduca, grupos se detienen junto a la fuente: sentado en el borde de la vasija de mármol, hay un viejo derviche predicando, completamente blanco de barba y cabello en el rayo que cae desde lo alto de la cúpula, con apariencia de tener cien años, y sosteniendo una rosa con la punta de sus dedos demacrados."
GB_219_IAA.txt,GB_219_IAA.txt_1664-1907,1699,1733,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=1699, end=1733, sentimentcategory=3)",des vieillards à la barbe neigeuse,"Les
marchands, presque tous, sont des vieillards à la barbe neigeuse,
accroupis dans des niches sombres, chacun tenant sa petite balance pour
peser les turquoises et chacun poursuivant son rêve que les acheteurs ne
viennent guère troubler.",3,ancianos con barba blanca,"Los comerciantes, casi todos, son ancianos con barba blanca, agachados en nichos oscuros, cada uno sosteniendo su pequeña balanza para pesar las turquesas y cada uno persiguiendo su sueño sin ser apenas perturbados por los compradores."
GB_219_IAA.txt,GB_219_IAA.txt_1664-1907,1736,1769,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=1736, end=1769, sentimentcategory=2)",accroupis dans des niches sombres,"Les
marchands, presque tous, sont des vieillards à la barbe neigeuse,
accroupis dans des niches sombres, chacun tenant sa petite balance pour
peser les turquoises et chacun poursuivant son rêve que les acheteurs ne
viennent guère troubler.",2,agachados en nichos oscuros,"Los comerciantes, casi todos, son ancianos con barba blanca, agachados en nichos oscuros, cada uno sosteniendo su pequeña balanza para pesar las turquesas y cada uno persiguiendo su sueño sin ser apenas perturbados por los compradores."
GB_219_IAA.txt,GB_219_IAA.txt_2676-3055,3013,3055,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=3013, end=3055, sentimentcategory=2)","les éboulis de briques et de terre
grise.","Sur un parcours de
plus d'une lieue, maisons, palais, bazars, tout est désert et tout
s'écroule; le long des rues ou dans les mosquées, les renards et les
chacals sont venus creuser leurs trous et fixer leurs demeures; et çà et
là l'émiettement des belles mosaïques, des belles faïences, a saupoudré
comme d'une cendre bleu céleste les éboulis de briques et de terre
grise.",2,los escombros de ladrillos y tierra gris.,"A lo largo de un recorrido de más de una legua, casas, palacios, bazares, todo está desierto y todo se derrumba; a lo largo de las calles o en las mezquitas, los zorros y los chacales han venido a cavar sus madrigueras y establecer sus moradas; y aquí y allá, el desmoronamiento de las hermosas mosaicos, de las hermosas lozas, ha esparcido como una ceniza azul celeste los escombros de ladrillos y tierra gris."
GB_219_IAA.txt,GB_219_IAA.txt_3311-3686,3504,3519,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=3504, end=3519, sentimentcategory=4)",limpide et doré,"Cependant des fleurs
de mai, des marguerites, des pieds-d'alouette, des coquelicots, des
églantines blanches forment des petits jardins partout, sur le faîte des
murs; le déclin du jour est limpide et doré; les neiges lointaines,
là-bas sur les cimes, deviennent délicieusement roses; au-dessus de
cette désolation, la fête de lumière bat son plein à l'approche du soir.",4,claro y dorado,"Sin embargo, flores de mayo, margaritas, espuelas de caballero, amapolas, rosas silvestres blancas forman pequeños jardines en todas partes, en la cima de los muros; el declive del día es claro y dorado; las nieves lejanas, allá en las cumbres, se vuelven deliciosamente rosadas; por encima de esta desolación, la fiesta de la luz está en pleno apogeo al acercarse la noche."
GB_219_IAA.txt,GB_219_IAA.txt_3311-3686,3532,3542,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=3532, end=3542, sentimentcategory=4)",lointaines,"Cependant des fleurs
de mai, des marguerites, des pieds-d'alouette, des coquelicots, des
églantines blanches forment des petits jardins partout, sur le faîte des
murs; le déclin du jour est limpide et doré; les neiges lointaines,
là-bas sur les cimes, deviennent délicieusement roses; au-dessus de
cette désolation, la fête de lumière bat son plein à l'approche du soir.",4,lejanas,"Sin embargo, flores de mayo, margaritas, espuelas de caballero, amapolas, rosas silvestres blancas forman pequeños jardines en todas partes, en la cima de los muros; el declive del día es claro y dorado; las nieves lejanas, allá en las cumbres, se vuelven deliciosamente rosadas; por encima de esta desolación, la fiesta de la luz está en pleno apogeo al acercarse la noche."
GB_219_IAA.txt,GB_219_IAA.txt_1117-1215,1157,1171,Fred_Bondue,"w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=1157, end=1171, sentimentcategory=2)",très archaïque,"Ensuite, c'est le bazar des bijoutiers, très archaïque, très souterrain,
et où ne passe personne.",2,muy arcaico,"A continuación, está el caos de los joyeros, muy arcaico, muy subterráneo, y por donde no pasa nadie."
GB_219_IAA.txt,GB_219_IAA.txt_1117-1215,1173,1188,Fred_Bondue,"w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=1173, end=1188, sentimentcategory=2)",très souterrain,"Ensuite, c'est le bazar des bijoutiers, très archaïque, très souterrain,
et où ne passe personne.",2,muy subterráneo,"A continuación, está el caos de los joyeros, muy arcaico, muy subterráneo, y por donde no pasa nadie."
GB_219_IAA.txt,GB_219_IAA.txt_1117-1215,1194,1214,Fred_Bondue,"w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=1194, end=1214, sentimentcategory=2)",où ne passe personne,"Ensuite, c'est le bazar des bijoutiers, très archaïque, très souterrain,
et où ne passe personne.",2,donde no pasa nadie,"A continuación, está el desorden de los joyeros, muy arcaico, muy subterráneo, y por donde no pasa nadie."
GB_219_IAA.txt,GB_219_IAA.txt_2394-2675,2612,2624,Fred_Bondue,"w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=2612, end=2624, sentimentcategory=2)",sa déchéance,"Ispahan ne s'est plus
relevée après cette seconde terrible tourmente, qui réduisit ses
habitants, de sept cent mille qu'ils étaient, à soixante milliers à
peine; et d'ailleurs Kerim-Khan, presque aussitôt, consacra sa déchéance
en transportant à Chiraz la capitale de l'Empire.",2,su decadencia,"Ispahán no se recuperó después de esta segunda terrible tormenta, que redujo a sus habitantes, de setecientos mil que eran, a apenas sesenta mil; y además, Kerim-Khan, casi de inmediato, selló su decadencia trasladando la capital del Imperio a Shiraz."
GB_219_IAA.txt,GB_219_IAA.txt_2676-3055,2748,2754,Fred_Bondue,"w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=2748, end=2754, sentimentcategory=2)",désert,"Sur un parcours de
plus d'une lieue, maisons, palais, bazars, tout est désert et tout
s'écroule; le long des rues ou dans les mosquées, les renards et les
chacals sont venus creuser leurs trous et fixer leurs demeures; et çà et
là l'émiettement des belles mosaïques, des belles faïences, a saupoudré
comme d'une cendre bleu céleste les éboulis de briques et de terre
grise.",2,desierto,"A lo largo de un recorrido de más de una legua, casas, palacios, bazares, todo está desierto y todo se derrumba; a lo largo de las calles o en las mezquitas, los zorros y los chacales han venido a cavar sus madrigueras y establecer sus moradas; y aquí y allá, el desmoronamiento de las hermosas mosaicos, de las hermosas lozas, ha esparcido como una ceniza celeste los escombros de ladrillos y tierra gris."
GB_219_IAA.txt,GB_219_IAA.txt_3056-3310,3215,3222,Fred_Bondue,"w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=3215, end=3222, sentimentcategory=2)",silence,"A part un chacal, qui nous montre à la porte d'un terrier son
museau pointu, nous ne rencontrons rien de vivant nulle part; nous
marchons à travers le froid silence, n'entendant que nos pas et le heurt
des bâtons de mes deux gardes contre les pierres.",2,silencio,"A excepción de un chacal, que nos muestra en la puerta de una madriguera su hocico puntiagudo, no encontramos nada vivo en ninguna parte; caminamos a través del frío silencio, solo escuchando nuestros pasos y el golpe de los bastones de mis dos guardias contra las piedras."
GB_219_IAA.txt,GB_219_IAA.txt_3311-3686,3434,3440,Fred_Bondue,"w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=3434, end=3440, sentimentcategory=3)",petits,"Cependant des fleurs
de mai, des marguerites, des pieds-d'alouette, des coquelicots, des
églantines blanches forment des petits jardins partout, sur le faîte des
murs; le déclin du jour est limpide et doré; les neiges lointaines,
là-bas sur les cimes, deviennent délicieusement roses; au-dessus de
cette désolation, la fête de lumière bat son plein à l'approche du soir.",3,pequeños,"Sin embargo, flores de mayo, margaritas, espuelas de caballero, amapolas, rosas silvestres blancas forman pequeños jardines en todas partes, en la cima de los muros; el declive del día es límpido y dorado; las nieves lejanas, allá en las cumbres, se vuelven deliciosamente rosadas; por encima de esta desolación, la fiesta de la luz está en pleno apogeo al acercarse la noche."
GB_219_IAA.txt,GB_219_IAA.txt_3311-3686,3532,3542,Fred_Bondue,"w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=3532, end=3542, sentimentcategory=3)",lointaines,"Cependant des fleurs
de mai, des marguerites, des pieds-d'alouette, des coquelicots, des
églantines blanches forment des petits jardins partout, sur le faîte des
murs; le déclin du jour est limpide et doré; les neiges lointaines,
là-bas sur les cimes, deviennent délicieusement roses; au-dessus de
cette désolation, la fête de lumière bat son plein à l'approche du soir.",3,lejanas,"Sin embargo, flores de mayo, margaritas, espuelas de caballero, amapolas, rosas silvestres blancas forman pequeños jardines en todas partes, en la cima de los muros; el declive del día es límpido y dorado; las nieves lejanas, allá en las cumbres, se vuelven deliciosamente rosadas; por encima de esta desolación, la fiesta de la luz está en pleno apogeo al acercarse la noche."
GB_219_IAA.txt,GB_219_IAA.txt_3311-3686,3620,3630,Fred_Bondue,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=3620, end=3630, entitycategory=LOCATION, sentimentcategory=2)",désolation,"Cependant des fleurs
de mai, des marguerites, des pieds-d'alouette, des coquelicots, des
églantines blanches forment des petits jardins partout, sur le faîte des
murs; le déclin du jour est limpide et doré; les neiges lointaines,
là-bas sur les cimes, deviennent délicieusement roses; au-dessus de
cette désolation, la fête de lumière bat son plein à l'approche du soir.",2,desolación,"Sin embargo, flores de mayo, margaritas, espuelas de caballero, amapolas, rosas silvestres blancas forman pequeños jardines en todas partes, en la cima de los muros; el declive del día es límpido y dorado; las nieves lejanas, allá en las cumbres, se vuelven deliciosamente rosadas; por encima de esta desolación, la fiesta de la luz está en pleno apogeo al acercarse la noche."
GB-169_sample_IAA_19_French.txt,GB-169_sample_IAA_19_French.txt_1319-2081,1684,1690,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=1684, end=1690, entitycategory=PERSON, sentimentcategory=3)",soldat,"En vain les amis des arts s'étaient flattés d'un arrangement qui leur aurait permis d'aller interroger ces mystérieuses constructions aux lieux qui les ont vu s'élever , et qui semblent encore fiers d'en porter le vénérable fardeau ; il faut y renoncer ; le charme est détruit ; la porte de l'Égypte vient de se refermer une autre fois sur l'Europe , et le dernier soldat Britannique qui évacuera Alexandrie , pourra dire : _voi che vorreste entrare , perdete via ogni speranza_ [ 2 ] . [ 2 : Un homme de lettres m ' a communiqué un état qu'il s'était amusé à faire de la dépense que coûteraient , et du nombre de jours que prendraient , la route de Londres à Thèbes et le retour de Thèbes à Londres , par des diligences , paquebots , et coches d'eau réguliers .",3,soldado,"En vano los amigos de las artes se habían ilusionado con un acuerdo que les habría permitido ir a interrogar esas misteriosas construcciones en los lugares que las vieron surgir, y que aún parecen orgullosas de llevar el venerable peso; hay que renunciar a ello; el encanto está destruido; la puerta de Egipto acaba de cerrarse de nuevo sobre Europa, y el último soldado británico que evacúe Alejandría podrá decir: ""voi che vorreste entrare, perdete via ogni speranza"". Un hombre de letras me ha comunicado un estado que se había entretenido en hacer del gasto que costaría, y del número de días que tomarían, el viaje de Londres a Tebas y el regreso de Tebas a Londres, en diligencias, barcos de vapor y coches de agua regulares."
